combat_type,defense_leader,season_id,counter_leader,counter_units,defense_units,seen,win_percent,avg_banners,raw_text,source_url,skipped_duplicate_team_count
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['THIRDSISTER', 'EIGHTHBROTHER', 'GRANDINQUISITOR']",139,100.0,55.09,Seen 139 Win % 100% Avg 55.09,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHMARAUDER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",138,100.0,55.17,Seen 138 Win % 100% Avg 55.17,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",3322,99.0,55.02,"Seen 3,322 Win % 99% Avg 55.02",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1280,99.0,54.95,"Seen 1,280 Win % 99% Avg 54.95",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1580,99.0,55.1,"Seen 1,580 Win % 99% Avg 55.1",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,LORDVADER,"['LORDVADER', 'APPO', 'OPERATIVE']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1322,99.0,53.07,"Seen 1,322 Win % 99% Avg 53.07",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['THIRDSISTER', 'EIGHTHBROTHER', 'GRANDINQUISITOR']",234,99.0,56.37,Seen 234 Win % 99% Avg 56.37,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'DARTHSIDIOUS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",344,99.0,54.89,Seen 344 Win % 99% Avg 54.89,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['THIRDSISTER', 'GRANDINQUISITOR', 'INQUISITORBARRISS']",157,99.0,54.7,Seen 157 Win % 99% Avg 54.7,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'VADER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",141,99.0,54.75,Seen 141 Win % 99% Avg 54.75,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",457,99.0,56.12,Seen 457 Win % 99% Avg 56.12,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",364,98.0,57.17,Seen 364 Win % 98% Avg 57.17,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",399,98.0,55.52,Seen 399 Win % 98% Avg 55.52,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JABBATHEHUTT,"['JABBATHEHUTT', 'BOUSHH', 'KRRSANTAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",175,97.0,54.55,Seen 175 Win % 97% Avg 54.55,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",6760,97.0,54.34,"Seen 6,760 Win % 97% Avg 54.34",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",888,97.0,54.16,Seen 888 Win % 97% Avg 54.16,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",311,96.0,52.92,Seen 311 Win % 96% Avg 52.92,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'KYLORENUNMASKED', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",834,95.0,53.63,Seen 834 Win % 95% Avg 53.63,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHTRAYA', 'SAVAGEOPRESS']","['THIRDSISTER', 'EIGHTHBROTHER', 'GRANDINQUISITOR']",177,95.0,51.54,Seen 177 Win % 95% Avg 51.54,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHTRAYA', 'SAVAGEOPRESS']","['THIRDSISTER', 'GRANDINQUISITOR', 'INQUISITORBARRISS']",371,95.0,51.53,Seen 371 Win % 95% Avg 51.53,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'CALKESTIS', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1425,95.0,52.75,"Seen 1,425 Win % 95% Avg 52.75",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",305,95.0,51.22,Seen 305 Win % 95% Avg 51.22,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'PAZVIZSLA']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",3148,94.0,49.8,"Seen 3,148 Win % 94% Avg 49.8",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHTRAYA', 'SAVAGEOPRESS']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",283,94.0,50.92,Seen 283 Win % 94% Avg 50.92,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHTRAYA', 'SAVAGEOPRESS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",5124,93.0,50.67,"Seen 5,124 Win % 93% Avg 50.67",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'PAZVIZSLA']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",155,93.0,49.34,Seen 155 Win % 93% Avg 49.34,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHSION', 'DARTHTRAYA']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1961,93.0,50.33,"Seen 1,961 Win % 93% Avg 50.33",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHSION', 'DARTHTRAYA']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",147,92.0,49.86,Seen 147 Win % 92% Avg 49.86,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'NINTHSISTER', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",197,92.0,51.15,Seen 197 Win % 92% Avg 51.15,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'THEMANDALORIANBESKARARMOR']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",136,91.0,48.72,Seen 136 Win % 91% Avg 48.72,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'PAZVIZSLA', 'THEMANDALORIANBESKARARMOR']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",469,90.0,47.79,Seen 469 Win % 90% Avg 47.79,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'THEMANDALORIANBESKARARMOR']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1367,90.0,47.28,"Seen 1,367 Win % 90% Avg 47.28",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'FULCRUMAHSOKA', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",271,87.0,48.47,Seen 271 Win % 87% Avg 48.47,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['THIRDSISTER', 'GRANDINQUISITOR', 'INQUISITORBARRISS']",298,87.0,47.66,Seen 298 Win % 87% Avg 47.66,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHMALGUS,"['DARTHMALGUS', 'DARTHMALAK', 'DARTHREVAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",259,85.0,46.25,Seen 259 Win % 85% Avg 46.25,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JABBATHEHUTT,"['JABBATHEHUTT', 'BOUSHH', 'KRRSANTAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",1730,79.0,44.09,"Seen 1,730 Win % 79% Avg 44.09",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHMALGUS,"['DARTHMALGUS', 'DARTHMALAK', 'DARTHREVAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",2863,79.0,42.71,"Seen 2,863 Win % 79% Avg 42.71",https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHTRAYA,"['DARTHTRAYA', 'DARTHNIHILUS', 'SAVAGEOPRESS']","['THIRDSISTER', 'GRANDINQUISITOR', 'NINTHSISTER']",308,72.0,40.36,Seen 308 Win % 72% Avg 40.36,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",257,72.0,41.04,Seen 257 Win % 72% Avg 41.04,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BOSSNASS,"['BOSSNASS', 'BOOMADIER', 'CAPTAINTARPALS']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",484,72.0,41.2,Seen 484 Win % 72% Avg 41.2,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHMALGUS,"['DARTHMALGUS', 'DARTHMALAK', 'DARTHREVAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'INQUISITORBARRISS']",142,69.0,37.37,Seen 142 Win % 69% Avg 37.37,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHMALGUS,"['DARTHMALGUS', 'DARTHMALAK', 'SITHMARAUDER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",241,68.0,36.06,Seen 241 Win % 68% Avg 36.06,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHMALGUS,"['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHREVAN']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",135,66.0,36.33,Seen 135 Win % 66% Avg 36.33,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",602,66.0,33.61,Seen 602 Win % 66% Avg 33.61,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHREVAN,"['DARTHREVAN', 'BASTILASHANDARK', 'DARTHMALAK']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",261,53.0,29.51,Seen 261 Win % 53% Avg 29.51,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,THIRDSISTER,"['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",561,52.0,28.58,Seen 561 Win % 52% Avg 28.58,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,THIRDSISTER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'MARROK', 'SHINHATI']","['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']",482,52.0,28.7,Seen 482 Win % 52% Avg 28.7,https://swgoh.gg/gac/counters/THIRDSISTER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",901,97.0,54.84,Seen 901 Win % 97% Avg 54.84,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",1542,97.0,56.56,"Seen 1,542 Win % 97% Avg 56.56",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",21,97.0,53.77,Seen 21.6K Win % 97% Avg 53.77,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'DARTHSIDIOUS']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",2529,97.0,53.74,"Seen 2,529 Win % 97% Avg 53.74",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'MAUL']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",1519,96.0,53.45,"Seen 1,519 Win % 96% Avg 53.45",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",1070,96.0,54.69,"Seen 1,070 Win % 96% Avg 54.69",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",8347,96.0,53.09,"Seen 8,347 Win % 96% Avg 53.09",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'FOSITHTROOPER']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",643,95.0,52.96,Seen 643 Win % 95% Avg 52.96,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SAVAGEOPRESS']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",428,95.0,54.14,Seen 428 Win % 95% Avg 54.14,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'VADER']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",818,95.0,52.94,Seen 818 Win % 95% Avg 52.94,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",5737,95.0,52.63,"Seen 5,737 Win % 95% Avg 52.63",https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
characters,QUEENAMIDALA,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHMARAUDER']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']",781,93.0,51.6,Seen 781 Win % 93% Avg 51.6,https://swgoh.gg/gac/counters/QUEENAMIDALA/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,0
